Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,8103,19.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8104,9.4,NA,NA,9.2,NA,NA,9.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8105,10.7,NA,NA,10.6,NA,NA,10.7,NA,NA,10.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8106,18.2,NA,NA,20.9,NA,NA,24.8,NA,22.5,27.1,NA,NA,29.8,NA,NA,31.1,NA,NA,32.6,2,NA,NA,NA,NA
1,Bu,8107,13.4,NA,NA,13.5,NA,NA,14.2,NA,NA,14.4,NA,NA,14.4,NA,NA,14.5,NA,NA,15.2,NA,NA,18.0,NA,NA
1,Bu,8108,9.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8109,9.2,NA,NA,8.8,NA,NA,9.0,NA,NA,9.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8110,19.8,NA,NA,22.4,NA,NA,28.3,NA,NA,30.3,NA,NA,34.6,NA,NA,37.2,NA,NA,40.5,2,29.8,NA,NA,NA
1,Bu,8111,8.2,NA,NA,7.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8112,8.4,NA,NA,8.4,NA,NA,8.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8113,15.4,NA,NA,16.9,NA,NA,18.0,NA,NA,17.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8114,21.2,NA,NA,24.2,NA,NA,28.6,NA,NA,31.8,NA,NA,34.5,NA,NA,36.3,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,8115,16.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8116,19.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8117,9.8,NA,NA,9.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8118,18.2,NA,NA,21.2,NA,NA,28.2,NA,21.4,31.0,NA,22.5,35.8,NA,27.0,38.5,NA,NA,41.0,NA,NA,44.1,NA,NA
1,Bu,8119,22.4,NA,NA,23.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8201,10.1,NA,NA,11.0,NA,NA,12.6,NA,NA,12.8,5,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8202,18.4,NA,NA,21.9,NA,NA,25.9,NA,NA,30.0,NA,NA,33.6,NA,NA,35.1,NA,NA,37.0,NA,NA,39.4,NA,NA
1,Bu,8203,21.6,NA,NA,23.8,NA,NA,28.1,NA,NA,32.9,NA,NA,37.8,NA,NA,41.3,NA,NA,44.7,NA,NA,49.4,NA,NA
1,Bu,8204,21.4,NA,NA,24.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8205,16.7,NA,NA,20.0,NA,NA,24.3,NA,NA,27.9,NA,NA,30.8,NA,NA,32.8,NA,NA,35.5,NA,NA,38.3,NA,NA
1,Bu,8206,20.5,NA,NA,25.0,NA,NA,30.7,NA,NA,34.5,NA,NA,37.8,NA,NA,40.8,NA,NA,44.4,2,NA,NA,NA,NA
1,Bu,8301,26.8,NA,NA,29.8,NA,NA,34.6,NA,NA,39.2,NA,25.5,44.2,7,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8302,21.6,NA,NA,25.4,NA,NA,30.6,NA,20.1,33.5,NA,NA,36.3,NA,NA,38.1,NA,NA,41.5,NA,29.0,44.6,NA,29.8
1,Bu,8401,13.8,NA,NA,16.4,NA,NA,19.4,NA,21.0,23.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8402,12.3,NA,NA,13.8,NA,NA,16.0,NA,20.4,19.0,NA,NA,23.4,NA,NA,25.5,NA,NA,27.9,NA,NA,29.0,NA,NA
1,Bu,8403,11.8,NA,NA,12.0,NA,NA,12.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8404,8.8,NA,NA,9.6,NA,NA,9.9,NA,NA,10.8,NA,14.5,11.4,NA,13.0,11.9,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,8501,9.2,NA,NA,9.4,NA,NA,9.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8502,23.8,NA,NA,28.8,NA,NA,33.9,NA,NA,38.2,NA,NA,42.6,NA,25.0,44.7,NA,NA,48.6,NA,NA,50.6,NA,30.6
1,Bu,8503,10.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8504,10.7,NA,NA,10.8,NA,NA,11.1,NA,NA,11.1,5,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8505,25.5,NA,NA,29.2,NA,NA,33.3,NA,NA,36.6,NA,NA,39.1,NA,NA,40.2,NA,NA,41.7,NA,29.1,43.1,NA,NA
1,Bu,8506,12.8,NA,NA,13.4,NA,NA,14.0,NA,NA,14.0,NA,NA,14.3,NA,NA,14.4,NA,NA,15.0,NA,NA,16.5,NA,NA
1,Bu,8507,26.1,NA,NA,28.4,NA,NA,32.1,NA,NA,35.6,NA,24.0,38.8,NA,27.0,40.2,NA,NA,43.5,2,29.7,NA,NA,NA
1,Bu,8508,15.4,NA,NA,15.8,NA,NA,16.9,NA,NA,16.7,NA,NA,17.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8509,12.2,NA,NA,12.2,NA,NA,12.6,NA,NA,12.6,NA,NA,12.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8510,23.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8511,11.3,NA,NA,11.8,NA,NA,12.7,NA,NA,12.7,NA,NA,12.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
